iata_code,name,latitude_deg,longitude_deg,municipality,country_name
DHF,Al Dhafra Air Base,24.248199462900004,54.547698974599996,,United Arab Emirates
XSB,Sir Bani Yas Airport,24.283611,52.580278,Sir Bani Yas,United Arab Emirates
DXB,Dubai International Airport,25.24979,55.370992,Dubai,United Arab Emirates
ZDY,Delma Airport,24.51,52.3352,Delma Island,United Arab Emirates
NHD,Al Minhad Air Base,25.02680016,55.36619949,Dubai,United Arab Emirates
DWC,Al Maktoum International Airport,24.896171,55.16235,Dubai(Jebel Ali),United Arab Emirates
FJR,Fujairah International Airport,25.108411,56.328061,Fujairah,United Arab Emirates
RKT,Ras Al Khaimah International Airport,25.613501,55.938801,Ras Al Khaimah,United Arab Emirates
SHJ,Sharjah International Airport,25.3286,55.5172,Sharjah,United Arab Emirates
OMY,Preah Vinhear Airport,13.7597,104.97173,Tbeng Meanchey,Cambodia
RMB,Buraimi Airport,24.241626,55.783674,Buraimi,Oman
FAU,Fahud Airport,22.354759,56.484146,Fahud,Oman
RNM,Qarn Alam Airport,21.377199,57.056293,Ghaba,Oman
JNJ,Ja'Aluni Airport,19.4749,57.3083,Duqm,Oman
KHS,Khasab Airport,26.171,56.240601,Khasab,Oman
LKW,Lekhwair Airport,22.804866,55.372801,Lekhwair,Oman
MSH,RAFO Masirah,20.6754,58.890499,Masirah,Oman
MCT,Muscat International Airport,23.600218,58.285268,Muscat/Seeb,Oman
OMM,Marmul Airport,18.138999,55.179005,Marmul,Oman
SLL,Salalah International Airport,17.0387,54.091301,Salalah,Oman
OHS,Suhar International Airport,24.38604,56.62541,Suhar,Oman
TTH,Thumrait Air Base,17.666,54.024601,Thumrait,Oman
KCF,Thar Airport,27.203205,69.14884,Kandanwari,Pakistan
DDU,Dadu West Airport,26.740800857543945,67.66660309,Dadu,Pakistan
BHW,Bhagatanwala Airport,32.05609894,72.94840240479999,Bhagatanwala,Pakistan
BNP,Bannu Airport,32.9729,70.527901,Bannu,Pakistan
WGB,Bahawalnagar Airport,29.946300506591797,73.24909973144531,Bahawalnagar,Pakistan
BHV,Bahawalpur Airport,29.348100662231445,71.71800231933594,Bahawalpur,Pakistan
CJL,Chitral Airport,35.886213,71.799922,Chitral,Pakistan
CHB,Chilas Airport,35.42670059,74.08170319,Chilas,Pakistan
DBA,Dalbandin Airport,28.878299713100002,64.39980316,Dalbandin,Pakistan
DEA,Dera Ghazi Khan Airport,29.961000442504883,70.48590087890625,Dera Ghazi Khan,Pakistan
DSK,Dera Ismael Khan Airport [IN-ACTIVE],31.909401,70.896599,Dera Ismael Khan,Pakistan
LYP,Faisalabad International Airport,31.364923,72.995319,Faisalabad,Pakistan
GWD,New Gwadar International Airport,25.296733,62.498822,Gurandani,Pakistan
GIL,Gilgit Airport,35.918800354003906,74.33360290527344,Gilgit,Pakistan
ISB,Islamabad International Airport,33.549,72.82566,Attock,Pakistan
JAG,Shahbaz Air Base,28.28420066833496,68.44969940185547,Jacobabad,Pakistan
KHI,Jinnah International Airport,24.9065,67.160797,Karachi,Pakistan
HDD,Hyderabad Airport,25.3181,68.366096,Hyderabad,Pakistan
KDD,Khuzdar Airport,27.79059982,66.64730072,Khuzdar,Pakistan
OHT,Kohat Airport,33.56999969,71.44000244,Kohat,Pakistan
LHE,Allama Iqbal International Airport,31.521601,74.403603,Lahore,Pakistan
LRG,Loralai Airport,30.355499267578125,68.6135025,Loralai,Pakistan
XJM,Mangla Airport,33.05009841918945,73.63839721679688,Mangla,Pakistan
MFG,Muzaffarabad Airport,34.338835,73.508886,Muzaffarabad,Pakistan
MWD,Mianwali Air Base,32.56309891,71.5707016,Mianwali,Pakistan
MJD,Moenjodaro Airport,27.335199,68.143097,Moenjodaro,Pakistan
MPD,Sindhri Tharparkar Airport,25.68280029296875,69.07279968261719,Sindhri,Pakistan
ATG,Minhas Air Base,33.86909866,72.40090179,Kamra,Pakistan
MUX,Multan International Airport,30.203199,71.419098,Multan,Pakistan
WNS,Shaheed Benazirabad Airport,26.2194,68.390099,Nawabashah,Pakistan
ORW,Ormara Airport,25.276625,64.588343,Ormara Raik,Pakistan
PAJ,Parachinar Airport,33.9021,70.071602,Parachinar,Pakistan
PJG,Panjgur Airport,26.9545,64.1325,Panjgur,Pakistan
PSI,Pasni Airport,25.290501,63.3451,Pasni,Pakistan
PEW,Bacha Khan International Airport,33.9939,71.514603,Peshawar,Pakistan
UET,Quetta International Airport,30.2514,66.937798,Quetta,Pakistan
RYK,Shaikh Zaid Airport,28.383899688720703,70.27960205078125,Rahim Yar Khan,Pakistan
RAZ,Rawalakot Airport,33.849701,73.798103,Rawalakot,Pakistan
SBQ,Sibi Airport,29.571199,67.8479,Sibi,Pakistan
KDU,Skardu International Airport,35.33866,75.538648,Skardu,Pakistan
SKZ,Begum Nusrat Bhutto International Airport Sukkur,27.722,68.791702,Sukkur,Pakistan
SYW,Sehwan Sharif Airport,26.473101,67.717201,Sehwan Sharif,Pakistan
SGI,Mushaf Air Base,32.04859924316406,72.66500091552734,Sargodha,Pakistan
SDT,Saidu Sharif Airport,34.813599,72.352798,Saidu Sharif,Pakistan
SKT,Sialkot International Airport,32.535941,74.364623,Sialkot,Pakistan
SUL,Sui Airport,28.645099639892578,69.17690277,Sui,Pakistan
RZS,Sawan Airport,26.9662,68.878098,Sawan Gas Field,Pakistan
TLB,Tarbela Dam Airport,33.98609924,72.61139678960001,Tarbela,Pakistan
BDN,Talhar Airport,24.84149932861328,68.83840179,Badin,Pakistan
TFT,Taftan Airport,28.96419906616211,61.595401763916016,Taftan,Pakistan
TUK,Turbat International Airport,25.984767,63.028856,Turbat,Pakistan
WAF,Wana Airport,32.30469894,69.57039642333984,Waana,Pakistan
PZH,Zhob Airport,31.358400344848633,69.46360016,Fort Sandeman,Pakistan
IQA,Al Asad Air Base,33.78559875,42.44120026,Hīt,Iraq
TQD,Al Taqaddum Air Base,33.33810043,43.5970993,Al Habbaniyah,Iraq
BMN,Bamarni Airport,37.098801,43.266602,Bamarni,Iraq
BGW,Baghdad International Airport / New Al Muthana Air Base,33.262501,44.2346,Baghdad,Iraq
OSM,Mosul International Airport,36.305801,43.1474,Mosul,Iraq
EBL,Erbil International Airport,36.236047,43.946615,Arbil,Iraq
ORI,Port Lions Airport,57.884905,-152.847719,Port Lions,United States
KIK,Kirkuk International Airport,35.469501,44.3489,Kirkuk,Iraq
BSR,Basra International Airport,30.549101,47.662102,Basra,Iraq
NJF,Al Najaf International Airport,31.991116,44.405019,Najaf,Iraq
RQW,Qayyarah West Airport,35.7672,43.125099,Qayyarah,Iraq
ISU,Sulaymaniyah International Airport,35.5617485,45.316738128699996,Sulaymaniyah,Iraq
XNH,Ali Air Base,30.935801,46.090099,Nasiriyah,Iraq
ALP,Aleppo International Airport,36.181262,37.226869,Aleppo,Syria
DAM,Damascus International Airport,33.41149902,36.51559829711914,Damascus,Syria
DEZ,Deir ez-Zor Airport,35.2854,40.175999,Deir ez-Zor,Syria
KAC,Qamishli International Airport,37.020599,41.191399,Qamishli,Syria
LTK,Latakia International Airport,35.4011,35.9487,Latakia,Syria
PMS,Palmyra Airport,34.5574,38.316898,Tadmur,Syria
DIA,Doha International Airport,25.259431,51.565528,Doha,Qatar
XJD,Al Udeid Air Base,25.11730003,51.31499863,Ar Rayyan,Qatar
DOH,Hamad International Airport,25.273056,51.608056,Doha,Qatar
OTT,Andre Maggi Airport,-9.898611,-58.581944,Cotriguaçu,Brazil
OUM,Oum Hadjer Airport,13.278244,19.710256,Oum Hadjer,Chad
OXO,Orientos Airport,-28.0598,141.5361,Orientos,Australia
ADE,Aden International Airport,12.829564,45.029976,Aden,Yemen
EAB,Abs Airport,16.010983,43.176771,Abs,Yemen
AXK,Ataq Airport,14.5513,46.826199,Ataq,Yemen
BYD,Al-Bayda Airport,14.105974,45.441079,Al-Bayda,Yemen
BHN,Beihan Airport,14.781714,45.719703,Beihan,Yemen
BUK,Al-Bough Airport,17.350352,44.625542,Al-Bough,Yemen
AAY,Al Ghaydah International Airport,16.193341,52.174186,Al Ghaydah,Yemen
KAM,Kamaran Airport,15.368755,42.612515,Kamaran,Yemen
MYN,Marib Airport,15.469228,45.327272,Marib,Yemen
UKR,Mukeiras Airport,13.9368,45.657,Mukayras,Yemen
IHN,Qishn Airport,15.417,51.682999,Qishn,Yemen
RIY,Riyan International Airport,14.662241,49.375289,Mukalla(Riyan),Yemen
SYE,Sadah Airport,16.967542,43.728103,Sa'dah,Yemen
SAH,Sanaa International Airport,15.4763,44.2197,Sanaa,Yemen
SCT,Socotra Airport,12.632093,53.906173,Mori,Yemen
GXF,Seiyun Hadhramaut International Airport,15.965887,48.788146,Seiyun,Yemen
TAI,Taiz International Airport,13.686,44.139099,Taiz,Yemen
ACU,Achutupu Airport,9.188481,-77.994153,Mamitupu,Panama
AIL,Ailigandí Airport,9.2226,-78.0236,Isla Lorenzo Bello,Panama
CTE,Cartí Airport,9.452863,-78.978917,Cartí Islands,Panama
MPP,Mulatupo Airport,8.945487,-77.733486,Mulatupo,Panama
PYC,Playón Chico Airport,9.30692,-78.235273,Ukupseni,Panama
NMG,San Miguel Airport,8.456507,-78.934214,Isla del Rey,Panama
TUW,Tubualá Airport,8.918601,-77.709182,Coetupo,Panama
PYV,Yaviza Airport,8.1528,-77.687,Yaviza,Panama
AML,Puerto Armuelles Airport,8.267667,-82.864537,Puerto Armuelles,Panama
BFQ,Bahia Piña Airport,7.58737,-78.179939,Puerto Piña,Panama
ELE,EL Real Airport,8.107235,-77.725545,El Real de Santa María,Panama
OTD,Raul Arias Espinoza Airport,8.62876,-79.034698,Contadora Island,Panama
SAX,Sambú Airport,8.026279,-78.209555,Boca de Sábalo,Panama
AKB,Atka Airport,52.220299,-174.205994,Atka,United States
PML,Port Moller Airport,56.006001,-160.561005,Cold Bay,United States
PAQ,"Warren ""Bud"" Woods Palmer Municipal Airport",61.594898,-149.08901,Palmer,United States
ATU,Casco Cove Coast Guard Station,52.829797,173.173796,Attu,United States
BTI,Barter Island Long Range Radar Station Airport,70.134003,-143.582001,Barter Island,United States
BET,Bethel Airport,60.77980042,-161.8379974,Bethel,United States
BVU,Beluga Airport,61.17219925,-151.0440063,Beluga,United States
BIG,Allen Army Airfield,63.99449921,-145.7220001,Delta Junction Ft Greely,United States
BKC,Buckland Airport,65.981598,-161.149002,Buckland,United States
BMX,Big Mountain Airport,59.362274,-155.260148,Big Mountain,United States
BRW,Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,Utqiaġvik,United States
BTT,Bettles Airport,66.913902,-151.529007,Bettles,United States
CDB,Cold Bay Airport,55.207871,-162.725029,Cold Bay,United States
CEM,Central Airport,65.573815,-144.780707,Central,United States
CIK,Chalkyitsik Airport,66.644997,-143.740005,Chalkyitsik,United States
CYF,Chefornak Airport,60.136667,-164.279167,Chefornak,United States
SCM,Scammon Bay Airport,61.84471,-165.575209,Scammon Bay,United States
IRC,Circle City (New) Airport,65.827673,-144.076195,Circle,United States
WSF,Cape Sarichef Airport,54.583934,-164.905727,Cape Sarichef,United States
CDV,Merle K (Mudhole) Smith Airport,60.491798,-145.477997,Cordova,United States
CXF,Coldfoot Airport,67.25219726559999,-150.2039948,Coldfoot,United States
CYT,Yakataga Airport,60.080974,-142.494541,Yakataga,United States
CZF,Cape Romanzof LRRS Airport,61.78030014,-166.0390015,Cape Romanzof,United States
DRG,Deering Airport,66.068901,-162.766914,Deering,United States
RDB,Red Dog Airport,68.032097,-162.899002,Red Dog,United States
ADK,Adak Airport,51.883564,-176.642783,Adak,United States
DLG,Dillingham Airport,59.04470062,-158.5050049,Dillingham,United States
MLL,Marshall Don Hunter Sr Airport,61.8643,-162.026001,Marshall,United States
ADQ,Kodiak Airport,57.75,-152.4940033,Kodiak,United States
DUT,Tom Madsen (Dutch Harbor) Airport,53.89881,-166.544996,Unalaska,United States
KKH,Kongiganak Airport,59.9608,-162.880997,Kongiganak,United States
EDF,Elmendorf Air Force Base,61.251709,-149.807097,Anchorage,United States
EEK,Eek Airport,60.213173,-162.044048,Eek,United States
EAA,Eagle Airport,64.778003,-141.150455,Eagle,United States
EHM,Cape Newenham LRRS Airport,58.646400451699996,-162.0630035,Cape Newenham,United States
EIL,Eielson Air Force Base,64.66570282,-147.102005,Fairbanks,United States
EMK,Emmonak Airport,62.78609848,-164.4909973,Emmonak,United States
ENA,Kenai Municipal Airport,60.570946,-151.245174,Kenai,United States
WWT,Mertarvik Airport,60.81037,-164.499511,Mertarvik,United States
FAI,Fairbanks International Airport,64.815102,-147.856003,Fairbanks,United States
FBK,Ladd Army Airfield,64.837502,-147.613998,Fairbanks,United States
ABL,Ambler Airport,67.105529,-157.855339,Ambler,United States
FRN,Bryant Army Airfield,61.266399,-149.653,Fort Richardson,United States
NIB,Nikolai Airport,63.017949,-154.360399,Nikolai,United States
GAL,Edward G. Pitka Sr Airport,64.736198,-156.936997,Galena,United States
GBH,Galbraith Lake Airport,68.47969818,-149.4900055,Galbraith Lake,United States
KWK,Kwigillingok Airport,59.876499,-163.169005,Kwigillingok,United States
SHG,Shungnak Airport,66.88809967,-157.1620026,Shungnak,United States
GKN,Gulkana Airport,62.155859,-145.454662,Gulkana,United States
GLV,Golovin Airport,64.550499,-163.007004,Golovin,United States
GAM,Gambell Airport,63.767694,-171.733303,Gambell,United States
BGQ,Big Lake Airport,61.534658,-149.812936,Big Lake,United States
GST,Gustavus Airport,58.4253006,-135.7070007,Gustavus,United States
NME,Nightmute Airport,60.469129,-164.70407,Nightmute,United States
SGY,Skagway Airport,59.460343,-135.316651,Skagway,United States
GMT,Granite Mountain Air Station,65.40209961,-161.2810059,Granite Mountain,United States
HCR,Holy Cross Airport,62.18830108642578,-159.7749939,Holy Cross,United States
HSL,Huslia Airport,65.697899,-156.350998,Huslia,United States
HNS,Haines Airport,59.243921,-135.523925,Haines,United States
HOM,Homer Airport,59.644456,-151.479235,Homer,United States
HPB,Hooper Bay Airport,61.523899,-166.147003,Hooper Bay,United States
HUS,Hughes Airport,66.04109955,-154.2630005,Hughes,United States
SHX,Shageluk Airport,62.692144,-159.569035,Shageluk,United States
IGG,Igiugig Airport,59.324001,-155.901993,Igiugig,United States
EGX,Egegik Airport,58.184386,-157.374873,Egegik,United States
IAN,Bob Baker Memorial Airport,66.976128,-160.439014,Kiana,United States
ILI,Iliamna Airport,59.754398,-154.910996,Iliamna,United States
UTO,Indian Mountain LRRS Airport,65.992798,-153.703995,Utopia Creek,United States
MCL,Denali National Park Airport,63.732465,-148.911266,Denali Park,United States
WAA,Wales Airport,65.622593,-168.095,Wales,United States
KCG,Chignik Airport,56.311501,-158.373001,Chignik,United States
JNU,Juneau International Airport,58.354935,-134.574416,Juneau,United States
KGK,Koliganek Airport,59.72660065,-157.2590027,Koliganek,United States
KDK,Kodiak Municipal Airport,57.806151,-152.373693,Kodiak,United States
KFP,False Pass Airport,54.84751,-163.407168,False Pass,United States
AKK,Akhiok Airport,56.938702,-154.182999,Akhiok,United States
KPN,Kipnuk Airport,59.931796,-164.028196,Kipnuk,United States
KKA,Koyuk Alfred Adams Airport,64.939499,-161.154007,Koyuk,United States
LKK,Kulik Lake Airport,58.98210144,-155.1210022,Kulik Lake,United States
AKN,King Salmon Airport,58.677845,-156.651965,King Salmon,United States
IKO,Nikolski Air Station,52.941552,-168.849478,Nikolski,United States
AKP,Anaktuvuk Pass Airport,68.133598,-151.742996,Anaktuvuk Pass,United States
KTN,Ketchikan International Airport,55.35559845,-131.7140045,Ketchikan,United States
UUK,Ugnu-Kuparuk Airport,70.33080291750001,-149.5980072,Kuparuk,United States
KAL,Kaltag Airport,64.31864,-158.74197,Kaltag,United States
KLW,Klawock Airport,55.579201,-133.076004,Klawock,United States
KYK,Karluk Airport,57.565919,-154.453762,Karluk,United States
KLN,Larsen Bay Airport,57.53516,-153.976455,Larsen Bay,United States
KLG,Kalskag Airport,61.53630065917969,-160.3410034,Kalskag,United States
PTA,Port Alsworth Airport,60.201681,-154.325863,Port Alsworth,United States
LNI,Point Lonely Short Range Radar Site Airfield,70.911118,-153.237766,Point Lonely,United States
WCR,Chandalar Lake Airport,67.50450134,-148.4830017,Chandalar Lake,United States
LUR,Cape Lisburne LRRS Airport,68.875099,-166.110001,Cape Lisburne,United States
KMO,Manokotak Airport,58.932056,-158.901886,Manokotak,United States
MCG,McGrath Airport,62.95289993,-155.6060028,McGrath,United States
MDO,Middleton Island Airport,59.44990158,-146.3070068,Middleton Island,United States
LMA,Minchumina Airport,63.886002,-152.302002,Minchumina,United States
SMK,St Michael Airport,63.49010086,-162.1100006,St Michael,United States
MLY,Manley Hot Springs Airport,64.99188,-150.644102,Manley Hot Springs,United States
MOU,Mountain Village Airport,62.095401763916016,-163.6820068,Mountain Village,United States
MRI,Merrill Field,61.212792,-149.843988,Anchorage,United States
MXY,Mc Carthy Airport,61.43709946,-142.904007,Mccarthy,United States
MYU,Mekoryuk Airport,60.372338,-166.269751,Mekoryuk,United States
WNA,Napakiak Airport,60.6903,-161.979004,Napakiak,United States
ANC,Ted Stevens Anchorage International Airport,61.179004,-149.992561,Anchorage,United States
ANI,Aniak Airport,61.581600189208984,-159.5429993,Aniak,United States
ENN,Nenana Municipal Airport,64.548772,-149.074516,Nenana,United States
NNL,Nondalton Airport,59.980202,-154.839005,Nondalton,United States
ANN,Annette Island Airport,55.037663,-131.572609,Metlakatla,United States
NUL,Nulato Airport,64.729301,-158.074005,Nulato,United States
ANV,Anvik Airport,62.646702,-160.190994,Anvik,United States
KNW,New Stuyahok Airport,59.451838,-157.373829,New Stuyahok,United States
OBU,Kobuk Airport,66.9123,-156.897003,Kobuk,United States
PCA,Portage Creek Airport,58.9065,-157.714,Portage Creek,United States
HNH,Hoonah Airport,58.0961,-135.410111,Hoonah,United States
OME,Nome Airport,64.51219940185547,-165.4450073,Nome,United States
OOK,Toksook Bay Airport,60.541401,-165.087006,Toksook Bay,United States
ORT,Northway Airport,62.9613,-141.929001,Northway,United States
OTZ,Ralph Wien Memorial Airport,66.88469696,-162.598999,Kotzebue,United States
NLG,Nelson Lagoon Airport,56.0075,-161.160004,Nelson Lagoon,United States
STG,St George Airport,56.577345,-169.663823,St George,United States
KPC,Port Clarence Coast Guard Station,65.25370026,-166.8589935,Port Clarence,United States
KPV,Perryville Airport,55.9065,-159.16091,Perryville,United States
PSG,Petersburg James A Johnson Airport,56.80170059,-132.9450073,Petersburg,United States
PTH,Port Heiden Airport,56.957893,-158.630219,Port Heiden,United States
PKA,Napaskiak Airport,60.7029,-161.778,Napaskiak,United States
PTU,Platinum Airport,59.017675,-161.827927,Platinum,United States
PIP,Pilot Point Airport,57.580399,-157.572006,Pilot Point,United States
PHO,Point Hope Airport,68.348801,-166.798996,Point Hope,United States
PPC,Prospect Creek Airport,66.81410217,-150.6439972,Prospect Creek,United States
KWN,Quinhagak Airport,59.7551,-161.845,Quinhagak,United States
NUI,Nuiqsut Airport,70.209999,-151.005998,Nuiqsut,United States
ARC,Arctic Village Airport,68.1147,-145.578995,Arctic Village,United States
RSH,Russian Mission Airport,61.775071,-161.319466,Russian Mission,United States
RBY,Ruby Airport,64.727203,-155.470001,Ruby,United States
SVA,Savoonga Airport,63.686401,-170.492996,Savoonga,United States
SCC,Deadhorse Airport,70.19470215,-148.4649963,Deadhorse,United States
SDP,Sand Point Airport,55.313908,-160.522099,Sand Point,United States
SHH,Shishmaref Airport,66.249604,-166.089112,Shishmaref,United States
SIT,Sitka Rocky Gutierrez Airport,57.04710006713867,-135.3619995,Sitka,United States
WLK,Selawik Airport,66.600098,-159.985992,Selawik,United States
SLQ,Sleetmute Airport,61.7005,-157.166,Sleetmute,United States
KSM,St Mary's Airport,62.060501,-163.302002,St Mary's,United States
SNP,St Paul Island Airport,57.166311,-170.222555,St Paul Island,United States
SOV,Seldovia Airport,59.442981,-151.705227,Seldovia,United States
SMU,Sheep Mountain Airport,61.812000274700004,-147.5070038,Sheep Mountain,United States
UMM,Summit Airport,63.331501,-149.126999,Cantwell,United States
SVW,Sparrevohn LRRS Airport,61.09740067,-155.5740051,Sparrevohn,United States
SKW,Skwentna Airport,61.96530151,-151.1909943,Skwentna,United States
SXQ,Soldotna Airport,60.474935,-151.038471,Soldotna,United States
SYA,Eareckson Air Station,52.71229935,174.1139984,Shemya,United States
TAL,Ralph M Calhoun Memorial Airport,65.1744,-152.108994,Tanana,United States
TNC,Tin City Long Range Radar Station Airport,65.563103,-167.921997,Tin City,United States
TLA,Teller Airport,65.240402,-166.339005,Teller,United States
TOG,Togiak Airport,59.052799,-160.397003,Togiak Village,United States
TKA,Talkeetna Airport,62.32049942,-150.0939941,Talkeetna,United States
TLJ,Tatalina LRRS Airport,62.894401550299996,-155.977005,Takotna,United States
ATK,Atqasuk Edward Burnell Sr Memorial Airport,70.46704,-157.436013,Atqasuk,United States
AUK,Alakanuk Airport,62.682653,-164.722481,Alakanuk,United States
UMT,Umiat Airport,69.371101,-152.136002,Umiat,United States
UNK,Unalakleet Airport,63.888401,-160.798996,Unalakleet,United States
WOW,Willow Airport,61.7542,-150.052002,Willow,United States
KQA,Akutan Airport,54.14459,-165.604332,Akutan,United States
VAK,Chevak Airport,61.5409,-165.6005,Chevak,United States
